5	45	19	2	1	1	3	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.0003	0.0003	0.0665	0.0133	0	0	0.0984	0.000014	0.000119	0	0.049564	0.088598	0.056857	0.103647	0.051271	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	3
5	46	20	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0003	0.0003	0.0665	0.0133	0	0	0.0984	0.000014	0.000119	0	0.049564	0.088598	0.056857	0.103647	0.051271	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	47	21	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0003	0.0003	0.0665	0.0133	0	0	0.0984	0.000014	0.000119	0	0.049564	0.088598	0.056857	0.103647	0.051271	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	48	22	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0003	0.0003	0.0665	0.0133	0	0	0.0984	0.000014	0.000119	0	0.049564	0.088598	0.056857	0.103647	0.051271	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	49	23	2	2	3	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0055	0.0045	0	0.0085	0	0	0	0	0.007165	0.01926	0	0.015883	0.034271	0.01926	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	50	24	2	2	3	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0055	0.0045	0	0.0085	0	0	0	0	0.007165	0.01926	0	0.015883	0.034271	0.01926	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	51	25	2	2	3	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0055	0.0045	0	0.0085	0	0	0	0	0.007165	0.01926	0	0.015883	0.034271	0.01926	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	52	26	2	1	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.018	0	0.0006	0.0009	0	0	0	0.348113	0.123074	0.140576	0.419916	0.003736	0	0	0	0	0	0.008507	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	53	27	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0.018	0	0.0006	0.0009	0	0	0	0.348113	0.123074	0.140576	0.419916	0.003736	0	0	0	0	0	0.008507	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	54	28	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0.018	0	0.0006	0.0009	0	0	0	0.348113	0.123074	0.140576	0.419916	0.003736	0	0	0	0	0	0.008507	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
